id,SalePrice
2735,136167.91286247305
2736,136932.8878792684
2737,122632.86732150198
2738,138168.19113644303
2739,157956.8872221594
2740,137319.71341919914
2741,144347.09637178693
2742,152135.34141433088
2743,158090.79299337967
2744,166224.24326555117
2745,143549.88318683152
2746,138884.74357423632
2747,146970.2029154175
2748,125212.91646101163
2749,129385.09346323206
2750,129588.11788414959
2751,138616.80997419136
2752,215945.94012879187
2753,144018.75557120025
2754,203436.88846026853
2755,138501.21573878237
2756,98548.90445671376
2757,73065.34629678333
2758,82146.79564712022
2759,162609.11695750564
2760,122281.32912573034
2761,139725.94754261756
2762,144207.22568696152
2763,180604.59627801995
2764,149525.67528945304
2765,301669.01277801534
2766,135855.0577484709
2767,89635.96071976246
2768,134668.2256230776
2769,135859.3773414543
2770,142820.58157782236
2771,105775.31046433221
2772,112840.08572330761
2773,167403.92912553166
2774,149387.19703717227
2775,121874.87476624198
2776,138899.21369195209
2777,145362.8827666783
2778,106180.68926406527
2779,129006.16967192934
2780,98485.23104228801
2781,96049.33201949793
2782,101480.5959823421
2783,102612.91175370305
2784,124103.30063012468
2785,143109.64756828194
2786,65337.77447417096
2787,123866.13035512596
2788,75102.98427084446
2789,166619.89244934637
2790,93596.99714082244
2791,111847.67814190913
2792,49303.150741402256
2793,161059.08632865676
2794,103760.25303090249
2795,124447.7031955907
2796,98622.04781091408
2797,206914.17963559122
2798,108694.0781446523
2799,116577.60585502117
2800,68559.84422775378
2801,107254.55034476324
2802,125348.73124317008
2803,165231.2592757225
2804,128923.02493579335
2805,103917.069021383
2806,78573.7824196902
2807,162509.89541233488
2808,145879.47569828952
2809,133408.88786931933
2810,128062.91728331559
2811,155273.80799062274
2812,169624.9304346253
2813,156448.94662628206
2814,155642.52042921918
2815,95784.18962748724
2816,240263.5433186083
2817,152713.06389767304
2818,134572.23305191993
2819,169787.67337783065
2820,133954.15738626284
2821,105300.59325813696
2822,206312.37429219327
2823,315088.1743858689
2824,170831.2821276618
2825,144949.24246603146
2826,131293.66891666746
2827,136331.83157348013
2828,211342.86782232317
2829,212372.88979571345
2830,224255.23577283096
2831,175199.76122181484
2832,242140.7332577954
2833,309444.507428674
2834,219604.90679595433
2835,223112.86809129312
2836,192886.33017528336
2837,151336.55690877806
2838,152853.2119350147
2839,172621.99694932287
2840,204975.93714839465
2841,203187.20702186433
2842,229919.96196710182
2843,149773.45111923182
2844,173171.65405416046
2845,127779.51389717893
2846,205584.36621356194
2847,208378.5172622719
2848,216780.65144915847
2849,195280.42831902325
2850,282212.0878636118
2851,221319.73563382204
2852,233822.24649435058
2853,237108.7878855704
2854,137996.0823663934
2855,199398.61895060365
2856,200280.11291672097
2857,191191.41664888474
2858,205600.86724702414
2859,105537.45273724984
2860,123238.91411297588
2861,121461.42107598658
2862,183098.44872890937
2863,125168.67873817569
2864,229513.77556521655
2865,140305.96050255565
2866,136993.92763017287
2867,100359.00044708035
2868,87996.08937208532
2869,101914.0303909326
2870,115867.54819330879
2871,87569.38666545639
2872,49053.85816403919
2873,97893.96227174022
2874,140415.29923080106
2875,114286.10549688565
2876,167409.00007505232
2877,148887.28698516186
2878,165756.05238203987
2879,137069.01278059342
2880,104050.55260451454
2881,146072.13840924826
2882,177134.96334737653
2883,196811.05802218412
2884,201394.78487174047
2885,188990.3459362563
2886,236857.99164067899
2887,100079.89039472872
2888,144758.76952807678
2889,55774.28391737713
2890,78075.1039518484
2891,137189.18019925218
2892,42190.053049235925
2893,68095.00971042353
2894,51077.14980838724
2895,335656.60186024354
2896,287492.7821443233
2897,210282.76725401645
2898,149201.66502874717
2899,209259.86398914282
2900,160512.0226697152
2901,209387.0607722425
2902,187922.71270419023
2903,333594.79015834036
2904,351952.4062980901
2905,86712.4044148126
2906,197820.3783354811
2907,116241.54480324597
2908,131318.53014856123
2909,149423.5552610685
2910,80582.00495862881
2911,80296.13225393953
2912,147754.549264398
2913,82984.08413750361
2914,77537.4132495357
2915,85768.0818363133
2916,83638.94741888123
2917,170161.28896271237
2918,118360.73677484234
2919,219922.79600536136
